trade_id,pair,strategy,side,entry_time,exit_time,entry_price,exit_price,size,pnl_usdt,pnl_percent,fee_usdt,mae_percent,mfe_percent,holding_bars,entry_reason,exit_reason
BT_1771660930838_4,ALLO/USDT,EMA_5_100,long,2026-01-24T02:00:00+00:00,2026-01-25T19:00:00+00:00,0.0889,0.0852,224.9719,-0.8325701300000019,-41.61979752530943,0.0001741,-17.997750281214895,158.6051743532057,41,signal,signal
BT_1771660930843_5,ALLO/USDT,EMA_5_100,short,2026-01-25T19:00:00+00:00,2026-01-27T07:00:00+00:00,0.0852,0.0903,234.7418,-1.197358680000002,-59.85915492957755,0.0001755,-55.164319248826246,15.258215962441263,36,signal,signal
BT_1771660930849_9,ALLO/USDT,EMA_5_100,short,2026-01-28T02:00:00+00:00,2026-01-29T00:00:00+00:00,0.0882,0.0899,226.7574,-0.38566567999999846,-19.274376417233483,0.0001781,-36.28117913832193,49.886621315192755,22,signal,signal
BT_1771660930880_11,ALLO/USDT,EMA_5_100,short,2026-01-29T01:00:00+00:00,2026-02-08T18:00:00+00:00,0.0862,0.0588,232.0186,6.35716464,317.86542923433876,0.000145,-55.6844547563805,474.477958236659,257,signal,signal
BT_1771660931124_0,ALLO/USDT,EMA_10_20,long,2026-01-13T11:00:00+00:00,2026-01-14T17:00:00+00:00,0.1068,0.1072,187.2659,0.07469235999999953,3.7453183520599023,0.000214,-7.490636704119935,40.26217228464418,30,signal,signal
BT_1771660931137_5,ALLO/USDT,EMA_10_20,short,2026-01-18T14:00:00+00:00,2026-01-18T15:00:00+00:00,0.1018,0.1033,196.4637,-0.2949006500000002,-14.734774066797653,0.0002051,-13.752455795677784,3.9292730844793478,1,signal,signal
BT_1771660931138_6,ALLO/USDT,EMA_10_20,long,2026-01-18T15:00:00+00:00,2026-01-19T00:00:00+00:00,0.1033,0.0897,193.6108,-2.6332998800000005,-131.65537270087125,0.000193,-19.361084220716375,31.945788964181965,9,signal,signal
BT_1771660931148_8,ALLO/USDT,EMA_10_20,long,2026-01-21T20:00:00+00:00,2026-01-22T05:00:00+00:00,0.0864,0.0842,231.4815,-0.5094299000000018,-25.462962962963047,0.00017060000000000003,-21.990740740740726,5.787037037037042,9,signal,signal
BT_1771660931152_11,ALLO/USDT,EMA_10_20,short,2026-01-22T20:00:00+00:00,2026-01-23T04:00:00+00:00,0.0838,0.085,238.6635,-0.28656500000000157,-14.31980906921249,0.0001688,-13.126491646778089,11.933174224343686,8,signal,signal
BT_1771660931162_13,ALLO/USDT,EMA_10_20,short,2026-01-25T17:00:00+00:00,2026-01-27T00:00:00+00:00,0.0887,0.088,225.4791,0.15765867000000142,7.891770011274027,0.0001767,-23.675310033821923,54.11499436302141,31,signal,signal
BT_1771660931163_14,ALLO/USDT,EMA_10_20,long,2026-01-27T00:00:00+00:00,2026-01-27T01:00:00+00:00,0.088,0.0878,227.2727,-0.04563033999999814,-2.27272727272718,0.0001758,-5.681818181818187,7.954545454545525,1,signal,signal
BT_1771660931164_15,ALLO/USDT,EMA_10_20,short,2026-01-27T01:00:00+00:00,2026-01-27T06:00:00+00:00,0.0878,0.088,227.7904,-0.04573387999999814,-2.2779043280181304,0.0001758,-12.52847380410027,6.833712984054707,5,signal,signal
BT_1771660931171_21,ALLO/USDT,EMA_10_20,short,2026-01-28T04:00:00+00:00,2026-01-28T23:00:00+00:00,0.0872,0.0888,229.3578,-0.36714848000000105,-18.34862385321106,0.000176,-38.99082568807339,38.99082568807339,19,signal,signal
BT_1771660931171_22,ALLO/USDT,EMA_10_20,long,2026-01-28T23:00:00+00:00,2026-01-29T02:00:00+00:00,0.0888,0.0848,225.2252,-0.9010744000000008,-45.045045045045086,0.0001736,-32.65765765765766,29.27927927927918,3,signal,signal
BT_1771660931178_24,ALLO/USDT,EMA_10_20,long,2026-01-30T22:00:00+00:00,2026-01-31T00:00:00+00:00,0.0786,0.0775,254.4529,-0.2800542900000009,-13.994910941475874,0.0001561,-10.178117048346172,6.36132315521629,2,signal,signal
BT_1771660931185_25,ALLO/USDT,EMA_10_20,short,2026-01-31T00:00:00+00:00,2026-02-02T16:00:00+00:00,0.0775,0.0671,258.0645,2.683726199999998,134.19354838709668,0.0001446,-12.903225806451623,221.93548387096774,64,signal,signal
BT_1771660931186_26,ALLO/USDT,EMA_10_20,long,2026-02-02T16:00:00+00:00,2026-02-02T19:00:00+00:00,0.0671,0.0664,298.0626,-0.20877732000000188,-10.432190760059704,0.0001335,-10.432190760059704,13.412816691505187,3,signal,signal
BT_1771660931199_28,ALLO/USDT,EMA_10_20,long,2026-02-06T16:00:00+00:00,2026-02-07T09:00:00+00:00,0.0569,0.0544,351.4938,-0.8788458000000008,-43.93673110720566,0.0001113,-54.481546572934946,12.302284710017561,17,signal,signal
BT_1771660931201_29,ALLO/USDT,EMA_10_20,short,2026-02-07T09:00:00+00:00,2026-02-07T18:00:00+00:00,0.0544,0.0566,367.6471,-0.8089346200000004,-40.44117647058825,0.000111,-40.44117647058825,9.191176470588116,9,signal,signal
BT_1771660931229_35,ALLO/USDT,EMA_10_20,short,2026-02-16T10:00:00+00:00,2026-02-17T04:00:00+00:00,0.0865,0.0921,231.2139,-1.2949764400000017,-64.73988439306368,0.0001786,-68.20809248554916,23.121387283236857,18,signal,signal
BT_1771660931229_36,ALLO/USDT,EMA_10_20,long,2026-02-17T04:00:00+00:00,2026-02-17T08:00:00+00:00,0.0921,0.087,217.1553,-1.1076711300000017,-55.3745928338763,0.00017910000000000002,-45.60260586319214,9.771986970684017,4,signal,signal
BT_1771660931447_0,ALLO/USDT,EMA_10_50,long,2026-01-13T16:00:00+00:00,2026-01-14T19:00:00+00:00,0.1079,0.1072,185.3568,-0.12996485999999854,-6.487488415199187,0.0002151,-22.24281742354031,29.657089898053833,27,signal,signal
BT_1771660931459_3,ALLO/USDT,EMA_10_50,short,2026-01-17T16:00:00+00:00,2026-01-18T19:00:00+00:00,0.1026,0.1039,194.9318,-0.25361784000000187,-12.670565302144343,0.0002065,-17.543859649122904,23.391812865497073,27,signal,signal
BT_1771660931485_8,ALLO/USDT,EMA_10_50,long,2026-01-27T08:00:00+00:00,2026-01-27T13:00:00+00:00,0.0895,0.0874,223.4637,-0.4694506699999979,-23.463687150837885,0.00017690000000000002,-20.111731843575377,14.525139664804577,5,signal,signal
BT_1771660931534_15,ALLO/USDT,EMA_10_50,short,2026-02-12T17:00:00+00:00,2026-02-13T01:00:00+00:00,0.0728,0.082,274.7253,-2.52762756,-126.37362637362637,0.00015480000000000002,-63.18681318681308,15.109890109890161,8,signal,signal
BT_1771660931548_19,ALLO/USDT,EMA_10_50,short,2026-02-17T09:00:00+00:00,2026-02-17T16:00:00+00:00,0.0867,0.0912,230.6805,-1.0382401500000007,-51.903114186851255,0.00017790000000000001,-85.35178777393315,38.062283737024195,7,signal,signal
BT_1771660931763_0,ALLO/USDT,EMA_10_100,long,2026-01-17T08:00:00+00:00,2026-01-17T10:00:00+00:00,0.1058,0.1042,189.0359,-0.30266744000000073,-15.122873345935767,0.00021,-9.451795841209838,1.890359168241889,2,signal,signal
BT_1771660931788_4,ALLO/USDT,EMA_10_100,long,2026-01-24T03:00:00+00:00,2026-01-25T21:00:00+00:00,0.0903,0.0856,221.4839,-1.0411502300000022,-52.04872646733123,0.0001759,-63.12292358803997,140.64230343300096,42,signal,signal
BT_1771660932057_0,ALLO/USDT,EMA_20_50,long,2026-01-13T22:00:00+00:00,2026-01-14T22:00:00+00:00,0.1099,0.1062,181.9836,-0.6735554199999991,-33.66696997270241,0.0002161,-40.036396724294825,10.919017288444099,24,signal,signal
BT_1771660932092_6,ALLO/USDT,EMA_20_50,long,2026-01-23T11:00:00+00:00,2026-01-25T22:00:00+00:00,0.0866,0.0843,230.9469,-0.5313487699999992,-26.558891454965323,0.0001709,-42.72517321016161,189.37644341801385,59,signal,signal
BT_1771660932098_7,ALLO/USDT,EMA_20_50,short,2026-01-25T22:00:00+00:00,2026-01-27T21:00:00+00:00,0.0843,0.0894,237.2479,-1.2101379899999987,-60.49822064056932,0.0001737,-77.10557532621597,4.744958481613257,47,signal,signal
BT_1771660932099_8,ALLO/USDT,EMA_20_50,long,2026-01-27T21:00:00+00:00,2026-01-28T04:00:00+00:00,0.0894,0.0872,223.7136,-0.4923465199999987,-24.608501118568164,0.0001766,-20.13422818791942,13.422818791946383,7,signal,signal
BT_1771660932154_11,ALLO/USDT,EMA_20_50,short,2026-02-17T01:00:00+00:00,2026-02-17T02:00:00+00:00,0.0873,0.0897,229.0951,-0.5500052399999998,-27.491408934707895,0.00017700000000000002,-3.4364261168384274,20.618556701030883,1,signal,signal
BT_1771660932155_12,ALLO/USDT,EMA_20_50,long,2026-02-17T02:00:00+00:00,2026-02-17T10:00:00+00:00,0.0897,0.0871,222.9654,-0.579886840000001,-28.98550724637687,0.00017680000000000001,-37.9041248606466,36.78929765886284,8,signal,signal
BT_1771660932393_0,ALLO/USDT,EMA_20_100,long,2026-01-24T05:00:00+00:00,2026-01-26T01:00:00+00:00,0.0907,0.0867,220.5072,-0.8822062000000008,-44.10143329658218,0.00017740000000000003,-74.97243660418962,135.61190738698997,44,signal,signal
BT_1771660932399_1,ALLO/USDT,EMA_20_100,short,2026-01-26T01:00:00+00:00,2026-01-27T23:00:00+00:00,0.0867,0.0897,230.6805,-0.6922179000000005,-34.6020761245675,0.0001764,-47.28950403690896,16.147635524798137,46,signal,signal
BT_1771660932671_0,ALLO/USDT,RSI_14_20_70,long,2026-01-12T01:00:00+00:00,2026-01-14T01:00:00+00:00,0.1059,0.1102,188.8574,0.8118707200000025,40.60434372049115,0.0002161,-18.885741265344553,47.21435316336171,48,signal,signal
BT_1771660932685_1,ALLO/USDT,RSI_14_20_70,short,2026-01-14T01:00:00+00:00,2026-01-19T01:00:00+00:00,0.1102,0.0903,181.4882,3.61141468,180.58076225045372,0.00020050000000000002,-8.166969147005426,290.38112522686026,120,signal,signal
BT_1771660932700_2,ALLO/USDT,RSI_14_20_70,long,2026-01-19T01:00:00+00:00,2026-01-24T05:00:00+00:00,0.0903,0.0907,221.4839,0.08841255999999947,4.429678848283472,0.000181,-106.3122923588041,18.8261351052048,124,signal,signal
BT_1771660932721_3,ALLO/USDT,RSI_14_20_70,short,2026-01-24T05:00:00+00:00,2026-01-31T21:00:00+00:00,0.0907,0.0668,220.5072,5.269964580000001,263.5060639470783,0.0001575,-135.61190738698997,335.1708930540243,184,signal,signal
BT_1771660932746_4,ALLO/USDT,RSI_14_20_70,long,2026-01-31T21:00:00+00:00,2026-02-09T20:00:00+00:00,0.0668,0.0667,299.4012,-0.030073620000000866,-1.4970059880239952,0.0001335,-321.8562874251496,67.3652694610779,215,signal,signal
BT_1771660933290_0,ALLO/USDT,RSI_14_30_70,long,2026-01-12T02:00:00+00:00,2026-01-14T01:00:00+00:00,0.1072,0.1102,186.5672,0.5594842000000005,27.985074626865696,0.00021740000000000003,-30.783582089552215,34.51492537313428,47,signal,signal
BT_1771660933318_2,ALLO/USDT,RSI_14_30_70,long,2026-01-15T21:00:00+00:00,2026-01-24T05:00:00+00:00,0.1009,0.0907,198.2161,-2.02199582,-101.09018830525271,0.0001916,-224.97522299306243,58.4737363726462,200,signal,signal
BT_1771660933365_4,ALLO/USDT,RSI_14_30_70,long,2026-01-25T23:00:00+00:00,2026-02-09T20:00:00+00:00,0.0853,0.0667,234.4666,-4.361230760000001,-218.0539273153576,0.000152,-468.9331770222743,71.51230949589676,357,signal,signal
BT_1771660933899_0,ALLO/USDT,MACD_12_26_9,long,2026-01-12T11:00:00+00:00,2026-01-14T07:00:00+00:00,0.1054,0.1088,189.7533,0.64494702,32.25806451612904,0.0002142,-9.487666034155476,54.079696394687005,44,signal,signal
BT_1771660933902_1,ALLO/USDT,MACD_12_26_9,short,2026-01-14T07:00:00+00:00,2026-01-15T08:00:00+00:00,0.1088,0.1076,183.8235,0.22037179999999865,11.029411764705815,0.0002164,-17.463235294117766,45.95588235294109,25,signal,signal
BT_1771660933903_2,ALLO/USDT,MACD_12_26_9,long,2026-01-15T08:00:00+00:00,2026-01-15T14:00:00+00:00,0.1076,0.1052,185.8736,-0.44630943999999984,-22.304832713754642,0.00021280000000000002,-18.587360594795555,1.858736059479607,6,signal,signal
BT_1771660933905_3,ALLO/USDT,MACD_12_26_9,short,2026-01-15T14:00:00+00:00,2026-01-16T03:00:00+00:00,0.1052,0.1021,190.1141,0.589146410000001,29.46768060836507,0.0002073,-9.50570342205324,54.18250950570339,13,signal,signal
BT_1771660933909_4,ALLO/USDT,MACD_12_26_9,long,2026-01-16T03:00:00+00:00,2026-01-17T10:00:00+00:00,0.1021,0.1042,195.8864,0.41115514000000086,20.568070519098967,0.0002063,-31.34182174338878,46.033300685602455,31,signal,signal
BT_1771660933914_6,ALLO/USDT,MACD_12_26_9,long,2026-01-18T09:00:00+00:00,2026-01-19T00:00:00+00:00,0.1019,0.0897,196.2709,-2.39469658,-119.7252208047105,0.0001916,-5.888125613346451,46.12365063788023,15,signal,signal
BT_1771660933919_8,ALLO/USDT,MACD_12_26_9,long,2026-01-19T13:00:00+00:00,2026-01-20T09:00:00+00:00,0.0904,0.0855,221.2389,-1.0842465099999972,-54.20353982300872,0.0001759,-44.24778761061936,14.380530973451433,20,signal,signal
BT_1771660933921_9,ALLO/USDT,MACD_12_26_9,short,2026-01-20T09:00:00+00:00,2026-01-21T00:00:00+00:00,0.0855,0.084,233.9181,0.3507076500000003,17.54385964912282,0.0001695,-23.391812865496934,56.14035087719312,15,signal,signal
BT_1771660933924_10,ALLO/USDT,MACD_12_26_9,long,2026-01-21T00:00:00+00:00,2026-01-22T05:00:00+00:00,0.084,0.0842,238.0952,0.04745083999999806,2.3809523809522837,0.00016820000000000002,-26.190476190476275,34.52380952380952,29,signal,signal
BT_1771660933927_12,ALLO/USDT,MACD_12_26_9,long,2026-01-22T16:00:00+00:00,2026-01-22T23:00:00+00:00,0.0847,0.0832,236.1275,-0.3543591500000003,-17.709563164108634,0.00016790000000000002,-20.070838252656355,14.167650531286974,7,signal,signal
BT_1771660933931_14,ALLO/USDT,MACD_12_26_9,long,2026-01-23T02:00:00+00:00,2026-01-23T20:00:00+00:00,0.0839,0.0844,238.379,0.1190212000000001,5.959475566150184,0.00016830000000000003,-11.918951132300368,67.93802145411199,18,signal,signal
BT_1771660933931_15,ALLO/USDT,MACD_12_26_9,short,2026-01-23T20:00:00+00:00,2026-01-24T01:00:00+00:00,0.0844,0.0887,236.9668,-1.0191303399999996,-50.947867298578174,0.0001731,-30.805687203791365,2.3696682464455656,5,signal,signal
BT_1771660933935_17,ALLO/USDT,MACD_12_26_9,short,2026-01-24T12:00:00+00:00,2026-01-24T23:00:00+00:00,0.0889,0.0926,224.9719,-0.8325775299999988,-41.619797525309274,0.00018150000000000002,-20.24746906636666,17.997750281214895,11,signal,signal
BT_1771660933937_18,ALLO/USDT,MACD_12_26_9,long,2026-01-24T23:00:00+00:00,2026-01-25T13:00:00+00:00,0.0926,0.0961,215.9827,0.7557507500000007,37.79697624190068,0.0001887,-23.758099352051918,112.31101511879041,14,signal,signal
BT_1771660933939_19,ALLO/USDT,MACD_12_26_9,short,2026-01-25T13:00:00+00:00,2026-01-26T08:00:00+00:00,0.0961,0.0866,208.1165,1.9769240500000018,98.85535900104068,0.0001827,-17.689906347554558,126.95109261186266,19,signal,signal
BT_1771660933943_20,ALLO/USDT,MACD_12_26_9,long,2026-01-26T08:00:00+00:00,2026-01-27T13:00:00+00:00,0.0866,0.0874,230.9469,0.18458352000000205,9.237875288683707,0.000174,-11.547344110854514,48.49884526558902,29,signal,signal
BT_1771660933949_24,ALLO/USDT,MACD_12_26_9,long,2026-01-28T21:00:00+00:00,2026-01-29T03:00:00+00:00,0.087,0.0847,229.8851,-0.5289074299999992,-26.436781609195364,0.0001717,-29.885057471264272,50.574712643678176,6,signal,signal
BT_1771660933956_26,ALLO/USDT,MACD_12_26_9,long,2026-01-30T11:00:00+00:00,2026-01-31T07:00:00+00:00,0.0769,0.0748,260.078,-0.5463154999999975,-27.308192457737203,0.0001517,-26.007802340702234,35.11053315994809,20,signal,signal
BT_1771660933960_28,ALLO/USDT,MACD_12_26_9,long,2026-02-01T00:00:00+00:00,2026-02-01T15:00:00+00:00,0.0682,0.0658,293.2551,-0.7039462399999998,-35.190615835777116,0.000134,-27.859237536656877,45.45454545454554,15,signal,signal
BT_1771660933961_29,ALLO/USDT,MACD_12_26_9,short,2026-02-01T15:00:00+00:00,2026-02-01T20:00:00+00:00,0.0658,0.0668,303.9514,-0.30408400000000024,-15.197568389057764,0.0001326,-27.355623100303895,15.197568389057764,5,signal,signal
BT_1771660933963_30,ALLO/USDT,MACD_12_26_9,long,2026-02-01T20:00:00+00:00,2026-02-02T05:00:00+00:00,0.0668,0.0648,299.4012,-0.5989340000000005,-29.940119760479067,0.0001316,-44.9101796407186,28.443113772455074,9,signal,signal
BT_1771660933963_31,ALLO/USDT,MACD_12_26_9,short,2026-02-02T05:00:00+00:00,2026-02-02T06:00:00+00:00,0.0648,0.0662,308.642,-0.43222979999999955,-21.60493827160492,0.00013099999999999999,-16.975308641975367,9.259259259259311,1,signal,signal
BT_1771660933965_32,ALLO/USDT,MACD_12_26_9,long,2026-02-02T06:00:00+00:00,2026-02-03T01:00:00+00:00,0.0662,0.0655,302.1148,-0.21161205999999766,-10.574018126888102,0.0001317,-31.72205438066451,37.76435045317225,19,signal,signal
BT_1771660933968_34,ALLO/USDT,MACD_12_26_9,long,2026-02-03T12:00:00+00:00,2026-02-03T14:00:00+00:00,0.0655,0.0629,305.3435,-0.7940215000000016,-39.6946564885497,0.0001284,-22.900763358778647,0.0,2,signal,signal
BT_1771660933968_35,ALLO/USDT,MACD_12_26_9,short,2026-02-03T14:00:00+00:00,2026-02-03T15:00:00+00:00,0.0629,0.0647,317.965,-0.5724645999999987,-28.61685214626385,0.0001276,-25.437201907790207,1.5898251192369297,1,signal,signal
BT_1771660933969_36,ALLO/USDT,MACD_12_26_9,long,2026-02-03T15:00:00+00:00,2026-02-03T16:00:00+00:00,0.0647,0.0634,309.119,-0.4019827999999987,-20.092735703245683,0.0001281,-30.911901081916355,1.5455950540958714,1,signal,signal
BT_1771660933970_37,ALLO/USDT,MACD_12_26_9,short,2026-02-03T16:00:00+00:00,2026-02-03T20:00:00+00:00,0.0634,0.0659,315.4574,-0.7887728000000007,-39.432176656151455,0.0001293,-20.504731861198668,42.58675078864355,4,signal,signal
BT_1771660933972_38,ALLO/USDT,MACD_12_26_9,long,2026-02-03T20:00:00+00:00,2026-02-04T14:00:00+00:00,0.0659,0.0629,303.4901,-0.9105991000000008,-45.52352048558426,0.0001288,-44.00606980273141,13.657056145675234,18,signal,signal
BT_1771660933974_40,ALLO/USDT,MACD_12_26_9,long,2026-02-05T01:00:00+00:00,2026-02-05T02:00:00+00:00,0.0629,0.062,317.965,-0.2862933999999993,-14.308426073131924,0.0001249,-11.128775834658176,12.718600953895216,1,signal,signal
BT_1771660933978_41,ALLO/USDT,MACD_12_26_9,short,2026-02-05T02:00:00+00:00,2026-02-06T05:00:00+00:00,0.062,0.0536,322.5806,2.70956144,135.4838709677419,0.0001156,-19.354838709677527,269.3548387096774,27,signal,signal
BT_1771660933981_42,ALLO/USDT,MACD_12_26_9,long,2026-02-06T05:00:00+00:00,2026-02-07T07:00:00+00:00,0.0536,0.0542,373.1343,0.2237727799999987,11.194029850746201,0.00010779999999999999,-39.17910447761203,74.62686567164172,26,signal,signal
BT_1771660933986_45,ALLO/USDT,MACD_12_26_9,short,2026-02-08T03:00:00+00:00,2026-02-08T14:00:00+00:00,0.0555,0.0579,360.3604,-0.86497836,-43.243243243243235,0.00011339999999999999,-14.414414414414454,14.414414414414454,11,signal,signal
BT_1771660933990_47,ALLO/USDT,MACD_12_26_9,short,2026-02-09T08:00:00+00:00,2026-02-09T16:00:00+00:00,0.0577,0.0631,346.6205,-1.8718715000000008,-93.58752166377819,0.00012080000000000001,-69.32409012131711,10.39861351819763,8,signal,signal
BT_1771660933992_48,ALLO/USDT,MACD_12_26_9,long,2026-02-09T16:00:00+00:00,2026-02-10T02:00:00+00:00,0.0631,0.063,316.9572,-0.03182182000000091,-1.5847860538827714,0.0001261,-50.71315372424725,109.35023771790813,10,signal,signal
BT_1771660933993_49,ALLO/USDT,MACD_12_26_9,short,2026-02-10T02:00:00+00:00,2026-02-10T12:00:00+00:00,0.063,0.0683,317.4603,-1.6826708899999998,-84.12698412698411,0.0001313,-107.93650793650795,30.15873015873014,10,signal,signal
BT_1771660933995_50,ALLO/USDT,MACD_12_26_9,long,2026-02-10T12:00:00+00:00,2026-02-11T05:00:00+00:00,0.0683,0.0728,292.8258,1.3175750000000013,65.88579795021967,0.00014110000000000001,-24.890190336749534,244.50951683748178,17,signal,signal
BT_1771660933997_51,ALLO/USDT,MACD_12_26_9,short,2026-02-11T05:00:00+00:00,2026-02-11T17:00:00+00:00,0.0728,0.0821,274.7253,-2.5551001900000005,-127.74725274725276,0.00015490000000000002,-111.2637362637362,26.098901098901084,12,signal,signal
BT_1771660934001_53,ALLO/USDT,MACD_12_26_9,short,2026-02-12T06:00:00+00:00,2026-02-13T01:00:00+00:00,0.0844,0.082,236.9668,0.5685539199999999,28.436018957345965,0.0001664,-29.620853080568743,150.4739336492891,19,signal,signal
BT_1771660934007_55,ALLO/USDT,MACD_12_26_9,short,2026-02-13T23:00:00+00:00,2026-02-14T16:00:00+00:00,0.0833,0.0853,240.096,-0.4803606000000005,-24.009603841536638,0.0001686,-36.01440576230496,44.417767106842675,17,signal,signal
BT_1771660934008_57,ALLO/USDT,MACD_12_26_9,short,2026-02-14T21:00:00+00:00,2026-02-15T01:00:00+00:00,0.0827,0.086,241.838,-0.7982340999999994,-39.90326481257554,0.00016869999999999998,-20.556227327690536,3.627569528415898,4,signal,signal
BT_1771660934015_59,ALLO/USDT,MACD_12_26_9,short,2026-02-16T03:00:00+00:00,2026-02-17T02:00:00+00:00,0.0928,0.0897,215.5172,0.6679208199999983,33.40517241379302,0.0001825,-52.80172413793106,89.43965517241368,23,signal,signal
BT_1771660934021_62,ALLO/USDT,MACD_12_26_9,long,2026-02-17T14:00:00+00:00,2026-02-18T16:00:00+00:00,0.0899,0.0963,222.4694,1.4236179600000007,71.19021134593997,0.00018619999999999997,-72.30255839822016,105.6729699666297,26,signal,signal
BT_1771660934022_63,ALLO/USDT,MACD_12_26_9,short,2026-02-18T16:00:00+00:00,2026-02-19T03:00:00+00:00,0.0963,0.0981,207.6843,-0.37402614000000206,-18.691588785046832,0.0001944,-24.9221183800623,39.46002076843197,11,signal,signal
BT_1771660934026_65,ALLO/USDT,MACD_12_26_9,short,2026-02-19T23:00:00+00:00,2026-02-20T05:00:00+00:00,0.1056,0.1151,189.3939,-1.7994627499999991,-89.96212121212116,0.0002207,-67.23484848484844,38.82575757575751,6,signal,signal
BT_1771660934026_66,ALLO/USDT,MACD_12_26_9,long,2026-02-20T05:00:00+00:00,2026-02-20T07:00:00+00:00,0.1151,0.11,173.7619,-0.8864107899999989,-44.3092962641181,0.0002251,-32.14596003475235,23.457862728062622,2,signal,signal
BT_1771660934027_67,ALLO/USDT,MACD_12_26_9,short,2026-02-20T07:00:00+00:00,2026-02-20T12:00:00+00:00,0.11,0.1203,181.8182,-1.8729577600000007,-93.63636363636367,0.00023030000000000001,-66.36363636363637,19.99999999999994,5,signal,signal
BT_1771660934029_68,ALLO/USDT,MACD_12_26_9,long,2026-02-20T12:00:00+00:00,2026-02-20T23:00:00+00:00,0.1203,0.1342,166.251,2.3106344000000014,115.54447215295103,0.0002545,-44.05652535328345,411.4713216957606,11,signal,signal
BT_1771660934223_0,ALLO/USDT,BB_20_2.0,long,2026-01-11T15:00:00+00:00,2026-01-12T16:00:00+00:00,0.1097,0.1075,182.3154,-0.4013110800000014,-20.0546946216956,0.00021720000000000002,-60.16408386508667,10.027347310847674,25,signal,signal
BT_1771660934230_1,ALLO/USDT,BB_20_2.0,short,2026-01-12T16:00:00+00:00,2026-01-14T17:00:00+00:00,0.1075,0.1072,186.0465,0.05559924999999904,2.790697674418556,0.00021470000000000001,-33.48837209302331,28.837209302325505,49,signal,signal
BT_1771660934236_2,ALLO/USDT,BB_20_2.0,long,2026-01-14T17:00:00+00:00,2026-01-16T20:00:00+00:00,0.1072,0.1039,186.5672,-0.6158828599999995,-30.783582089552215,0.0002111,-77.42537313432838,15.858208955223816,51,signal,signal
BT_1771660934238_3,ALLO/USDT,BB_20_2.0,short,2026-01-16T20:00:00+00:00,2026-01-17T16:00:00+00:00,0.1039,0.1026,192.4928,0.2500341400000018,12.512030798845133,0.0002065,-27.911453320500478,14.436958614051983,20,signal,signal
BT_1771660934241_4,ALLO/USDT,BB_20_2.0,long,2026-01-17T16:00:00+00:00,2026-01-18T11:00:00+00:00,0.1026,0.104,194.9318,0.27269791999999965,13.645224171539946,0.00020659999999999998,-23.391812865497073,12.670565302144343,19,signal,signal
BT_1771660934243_5,ALLO/USDT,BB_20_2.0,short,2026-01-18T11:00:00+00:00,2026-01-19T00:00:00+00:00,0.104,0.0897,192.3077,2.749806409999999,137.49999999999994,0.0001937,-25.00000000000005,25.961538461538403,13,signal,signal
BT_1771660934251_6,ALLO/USDT,BB_20_2.0,long,2026-01-19T00:00:00+00:00,2026-01-21T19:00:00+00:00,0.0897,0.0867,222.9654,-0.6690726000000007,-33.44481605351174,0.0001764,-128.20512820512818,131.5496098104794,67,signal,signal
BT_1771660934263_7,ALLO/USDT,BB_20_2.0,short,2026-01-21T19:00:00+00:00,2026-01-25T19:00:00+00:00,0.0867,0.0852,230.6805,0.34584885000000026,17.30103806228375,0.0001719,-188.00461361014987,49.59630911188002,96,signal,signal
BT_1771660934268_8,ALLO/USDT,BB_20_2.0,long,2026-01-25T19:00:00+00:00,2026-01-27T07:00:00+00:00,0.0852,0.0903,234.7418,1.1970076800000018,59.85915492957755,0.0001755,-15.258215962441263,55.164319248826246,36,signal,signal
BT_1771660934272_9,ALLO/USDT,BB_20_2.0,short,2026-01-27T07:00:00+00:00,2026-01-28T16:00:00+00:00,0.0903,0.0849,221.4839,1.1958378600000004,59.80066445182726,0.00017520000000000003,-5.537098560354379,53.15614617940197,33,signal,signal
BT_1771660934273_10,ALLO/USDT,BB_20_2.0,long,2026-01-28T16:00:00+00:00,2026-01-28T22:00:00+00:00,0.0849,0.0904,235.5713,1.295466849999998,64.78209658421662,0.0001753,-12.956419316843387,29.446407538280354,6,signal,signal
BT_1771660934276_11,ALLO/USDT,BB_20_2.0,short,2026-01-28T22:00:00+00:00,2026-01-30T02:00:00+00:00,0.0904,0.0771,221.2389,2.9423098699999986,147.12389380530965,0.0001675,-11.061946902654878,167.03539823008836,28,signal,signal
BT_1771660934298_12,ALLO/USDT,BB_20_2.0,long,2026-01-30T02:00:00+00:00,2026-02-06T16:00:00+00:00,0.0771,0.0569,259.4034,-5.240082679999999,-261.99740596627754,0.000134,-412.45136186770435,32.42542153047992,182,signal,signal
BT_1771660934302_13,ALLO/USDT,BB_20_2.0,short,2026-02-06T16:00:00+00:00,2026-02-08T10:00:00+00:00,0.0569,0.0548,351.4938,0.7380252799999993,36.906854130052686,0.0001117,-12.302284710017561,54.481546572934946,42,signal,signal
BT_1771660934304_14,ALLO/USDT,BB_20_2.0,long,2026-02-08T10:00:00+00:00,2026-02-08T14:00:00+00:00,0.0548,0.0579,364.9635,1.1312741499999994,56.5693430656934,0.0001127,-1.8248175182482274,27.37226277372265,4,signal,signal
BT_1771660934315_15,ALLO/USDT,BB_20_2.0,short,2026-02-08T14:00:00+00:00,2026-02-12T16:00:00+00:00,0.0579,0.0728,345.4231,-5.146934890000002,-257.3402417962004,0.0001307,-540.587219343696,50.086355785837654,98,signal,signal
